,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
2017-02-14 to 2017-02-27,,,,,,,,1.4146133854369125,,,,,,
2017-02-15 to 2017-02-28,,,,,,,,1.092152049674236,,,,,,
2017-02-16 to 2017-03-01,,,,,,,,3.2803959029878467,,,,,,
2017-02-17 to 2017-03-02,,,,,,,,2.387273073256234,,,,,,
2017-02-18 to 2017-03-03,,,,,,,,2.2531009605767642,,,,,,
2017-02-19 to 2017-03-04,,,,,,,,2.2531009605767642,,,,,,
2017-02-20 to 2017-03-05,,,,,,,,2.2531009605767642,,,,,,
2017-02-21 to 2017-03-06,,,,,,,,1.9312208645847702,,,,,,
2017-02-22 to 2017-03-07,,,,,,,,1.7577300377557084,,,,,,
2017-02-23 to 2017-03-08,,,,,,,,1.8090733043775267,,,,,,
2017-02-24 to 2017-03-09,,,,,,,,1.478103616515526,,,,,,
2017-02-25 to 2017-03-10,,,,,,,,1.6139518999449611,,,,,,
2017-02-26 to 2017-03-11,,,,,,,,1.6139518999449611,,,,,,
2017-02-27 to 2017-03-12,,,,,,,,1.6139518999449611,,,,,,
2017-02-28 to 2017-03-13,,,,,,,,1.6133107101122128,,,,,,
2017-03-01 to 2017-03-14,,,,,,,,-0.5723181237186723,,,,,,
2017-03-02 to 2017-03-15,,,,,,,,1.079433941560991,,,,,,
2017-03-03 to 2017-03-16,,,,,,,,0.6510414689730458,,,,,,
2017-03-04 to 2017-03-17,,,,,,,,0.4664847091992247,,,,,,
2017-03-05 to 2017-03-18,,,,,,,,0.4664847091992247,,,,,,
2017-03-06 to 2017-03-19,,,,,,,,0.4664847091992247,,,,,,
2017-03-07 to 2017-03-20,,,,,,,,1.3904754973376376,,,,,,
2017-03-08 to 2017-03-21,,,,,,,,0.6043337125687107,,,,,,
2017-03-09 to 2017-03-22,,,,,,,,1.9757736995138258,,,,,,
2017-03-10 to 2017-03-23,,,,,,,,1.2792563061438962,,,,,,
2017-03-11 to 2017-03-24,,,,,,,,1.034437829059747,,,,,,
2017-03-12 to 2017-03-25,,,,,,,,1.034437829059747,,,,,,
2017-03-13 to 2017-03-26,,,,,,,,1.034437829059747,,,,,,
2017-03-14 to 2017-03-27,,,,,,,,1.3598370098361643,,,,,,
2017-03-15 to 2017-03-28,,,,,,,,2.3779233132371047,,,,,,
2017-03-16 to 2017-03-29,,,,,,,,2.437971577014455,,,,,,
2017-03-17 to 2017-03-30,,,,,,,,2.814495010229566,,,,,,
2017-03-18 to 2017-03-31,,,,,,,,1.5551992385165847,,,,,,
2017-03-19 to 2017-04-01,,,,,,,,1.5551992385165847,,,,,,
2017-03-20 to 2017-04-02,,,,,,,,1.5551992385165847,,,,,,
2017-03-21 to 2017-04-03,,,,,,,,2.760287029225106,,,,,,
2017-03-22 to 2017-04-04,,,,,,,,2.368834802845289,,,,,,
2017-03-23 to 2017-04-05,,,,,,,,2.1998563734540424,,,,,,
2017-03-24 to 2017-04-06,,,,,,,,2.147334155082072,,,,,,
2017-03-25 to 2017-04-07,,,,,,,,1.746174792688892,,,,,,
2017-03-26 to 2017-04-08,,,,,,,,1.746174792688892,,,,,,
2017-03-27 to 2017-04-09,,,,,,,,1.746174792688892,,,,,,
2017-03-28 to 2017-04-10,,,,,,,,-0.4381320790038657,,,,,,
2017-03-29 to 2017-04-11,,,,,,,,-1.727715835629969,,,,,,
2017-03-30 to 2017-04-12,,,,,,,,-1.479885818518955,,,,,,
2017-03-31 to 2017-04-13,,,,,,,,-1.8167824305425269,,,,,,
2017-04-01 to 2017-04-14,,,,,,,,-1.844098917545461,,,,,,
2017-04-02 to 2017-04-15,,,,,,,,-1.844098917545461,,,,,,
2017-04-03 to 2017-04-16,,,,,,,,-1.844098917545461,,,,,,
2017-04-04 to 2017-04-17,,,,,,,,-2.030808487106259,,,,,,
2017-04-05 to 2017-04-18,,,,,,,,-1.9580700664010204,,,,,,
2017-04-06 to 2017-04-19,,,,,,,,-2.0743633517133557,,,,,,
2017-04-07 to 2017-04-20,,,,,,,,-0.6279133228371709,,,,,,
2017-04-08 to 2017-04-21,,,,,,,,-0.6286475457409163,,,,,,
2017-04-09 to 2017-04-22,,,,,,,,-0.6286475457409163,,,,,,
2017-04-10 to 2017-04-23,,,,,,,,-0.6286475457409163,,,,,,
2017-04-11 to 2017-04-24,,,,,,,,1.4191863276393981,,,,,,
2017-04-12 to 2017-04-25,,,,,,,,1.925243756718413,,,,,,
2017-04-13 to 2017-04-26,,,,,,,,1.8645551422747735,,,,,,
2017-04-14 to 2017-04-27,,,,,,,,1.3819061206707526,,,,,,
2017-04-15 to 2017-04-28,,,,,,,,1.2832166282701543,,,,,,
2017-04-16 to 2017-04-29,,,,,,,,1.2832166282701543,,,,,,
2017-04-17 to 2017-04-30,,,,,,,,1.2832166282701543,,,,,,
2017-04-18 to 2017-05-01,,,,,,,,3.810197910526933,,,,,,
2017-04-19 to 2017-05-02,,,,,,,,4.85502024390159,,,,,,
2017-04-20 to 2017-05-03,,,,,,,,3.243483057559931,,,,,,
2017-04-21 to 2017-05-04,,,,,,,,2.994306471079218,,,,,,
2017-04-22 to 2017-05-05,,,,,,,,3.7037171736641934,,,,,,
2017-04-23 to 2017-05-06,,,,,,,,3.7037171736641934,,,,,,
2017-04-24 to 2017-05-07,,,,,,,,3.7037171736641934,,,,,,
2017-04-25 to 2017-05-08,,,,,,,,5.867284353622243,,,,,,
2017-04-26 to 2017-05-09,,,,,,,,7.17570015643364,,,,,,
2017-04-27 to 2017-05-10,,,,,,,,6.586009648369597,,,,,,
2017-04-28 to 2017-05-11,,,,,,,,7.612571807950575,,,,,,
2017-04-29 to 2017-05-12,,,,,,,,6.934377539310306,,,,,,
2017-04-30 to 2017-05-13,,,,,,,,6.934377539310306,,,,,,
2017-05-01 to 2017-05-14,,,,,,,,6.934377539310306,,,,,,
2017-05-02 to 2017-05-15,,,,,,,,5.987856951475283,,,,,,
2017-05-03 to 2017-05-16,,,,,,,,6.155144967596262,,,,,,
2017-05-04 to 2017-05-17,,,,,,,,2.9619684318442774,,,,,,
2017-05-05 to 2017-05-18,,,,,,,,2.8259734555172127,,,,,,
2017-05-06 to 2017-05-19,,,,,,,,0.44559250819055235,,,,,,
2017-05-07 to 2017-05-20,,,,,,,,0.44559250819055235,,,,,,
2017-05-08 to 2017-05-21,,,,,,,,0.44559250819055235,,,,,,
2017-05-09 to 2017-05-22,,,,,,,,0.41276526542391473,,,,,,
2017-05-10 to 2017-05-23,,,,,,,,0.766563453377678,,,,,,
2017-05-11 to 2017-05-24,,,,,,,,-0.39627444571581855,,,,,,
2017-05-12 to 2017-05-25,,,,,,,,-1.4286188916851126,,,,,,
2017-05-13 to 2017-05-26,,,,,,,,-1.3423325467479503,,,,,,
2017-05-14 to 2017-05-27,,,,,,,,-1.3423325467479503,,,,,,
2017-05-15 to 2017-05-28,,,,,,,,-1.3423325467479503,,,,,,
2017-05-16 to 2017-05-29,,,,,,,,-1.1963685109909983,,,,,,
2017-05-17 to 2017-05-30,,,,,,,,2.276193560582985,,,,,,
2017-05-18 to 2017-05-31,,,,,,,,0.1442264598425979,,,,,,
2017-05-19 to 2017-06-01,,,,,,,,0.07836886540301385,,,,,,
2017-05-20 to 2017-06-02,,,,,,,,0.9481023225397626,,,,,,
2017-05-21 to 2017-06-03,,,,,,,,0.9481023225397626,,,,,,
2017-05-22 to 2017-06-04,,,,,,,,0.9481023225397626,,,,,,
2017-05-23 to 2017-06-05,,,,,,,,0.08452459881471058,,,,,,
2017-05-24 to 2017-06-06,,,,,,,,0.7239120194078017,,,,,,
2017-05-25 to 2017-06-07,,,,,,,,0.9748662152919721,,,,,,
2017-05-26 to 2017-06-08,,,,,,,,0.898364189730114,,,,,,
2017-05-27 to 2017-06-09,,,,,,,,-3.051966944457081,,,,,,
2017-05-28 to 2017-06-10,,,,,,,,-3.051966944457081,,,,,,
2017-05-29 to 2017-06-11,,,,,,,,-3.051966944457081,,,,,,
2017-05-30 to 2017-06-12,,,,,,,,-5.3686162778764634,,,,,,
2017-05-31 to 2017-06-13,,,,,,,,-4.03901703267529,,,,,,
2017-06-01 to 2017-06-14,,,,,,,,-5.235627767044431,,,,,,
2017-06-02 to 2017-06-15,,,,,,,,-7.179177066928495,,,,,,
2017-06-03 to 2017-06-16,,,,,,,,-7.5748703733981255,,,,,,
2017-06-04 to 2017-06-17,,,,,,,,-7.5748703733981255,,,,,,
2017-06-05 to 2017-06-18,,,,,,,,-7.5748703733981255,,,,,,
2017-06-06 to 2017-06-19,,,,,,,,-5.250860320498597,,,,,,
2017-06-07 to 2017-06-20,,,,,,,,-6.667948860554822,,,,,,
2017-06-08 to 2017-06-21,,,,,,,,-5.884268853446768,,,,,,
2017-06-09 to 2017-06-22,,,,,,,,-2.2486388660052237,,,,,,
2017-06-10 to 2017-06-23,,,,,,,,0.5913781942706884,,,,,,
2017-06-11 to 2017-06-24,,,,,,,,0.5913781942706884,,,,,,
2017-06-12 to 2017-06-25,,,,,,,,0.5913781942706884,,,,,,
2017-06-13 to 2017-06-26,,,,,,,,-0.5252596547238488,,,,,,
2017-06-14 to 2017-06-27,,,,,,,,-0.985144378044381,,,,,,
2017-06-15 to 2017-06-28,,,,,,,,1.0672985222349822,,,,,,
2017-06-16 to 2017-06-29,,,,,,,,0.9910547382187046,,,,,,
2017-06-17 to 2017-06-30,,,,,,,,-1.585391771845256,,,,,,
2017-06-18 to 2017-07-01,,,,,,,,-1.585391771845256,,,,,,
2017-06-19 to 2017-07-02,,,,,,,,-1.585391771845256,,,,,,
2017-06-20 to 2017-07-03,,,,,,,,-1.041335923667655,,,,,,
2017-06-21 to 2017-07-04,,,,,,,,-1.624739598629412,,,,,,
2017-06-22 to 2017-07-05,,,,,,,,-1.0574332301230986,,,,,,
2017-06-23 to 2017-07-06,,,,,,,,-2.4268496345510373,,,,,,
2017-06-24 to 2017-07-07,,,,,,,,-1.124668348657557,,,,,,
2017-06-25 to 2017-07-08,,,,,,,,-1.124668348657557,,,,,,
2017-06-26 to 2017-07-09,,,,,,,,-1.124668348657557,,,,,,
2017-06-27 to 2017-07-10,,,,,,,,0.9253352155627799,,,,,,
2017-06-28 to 2017-07-11,,,,,,,,-0.2057025688684419,,,,,,
2017-06-29 to 2017-07-12,,,,,,,,1.4337534029691419,,,,,,
2017-06-30 to 2017-07-13,,,,,,,,2.603828946394028,,,,,,
2017-07-01 to 2017-07-14,,,,,,,,3.8606313400477115,,,,,,
2017-07-02 to 2017-07-15,,,,,,,,3.8606313400477115,,,,,,
2017-07-03 to 2017-07-16,,,,,,,,3.8606313400477115,,,,,,
2017-07-04 to 2017-07-17,,,,,,,,3.796179640440198,,,,,,
2017-07-05 to 2017-07-18,,,,,,,,4.157061834022625,,,,,,
2017-07-06 to 2017-07-19,,,,,,,,5.8081537547476545,,,,,,
2017-07-07 to 2017-07-20,,,,,,,,4.272416460500707,,,,,,
2017-07-08 to 2017-07-21,,,,,,,,3.591640575922245,,,,,,
2017-07-09 to 2017-07-22,,,,,,,,3.591640575922245,,,,,,
2017-07-10 to 2017-07-23,,,,,,,,3.591640575922245,,,,,,
2017-07-11 to 2017-07-24,,,,,,,,4.507671291397357,,,,,,
2017-07-12 to 2017-07-25,,,,,,,,4.803066326752014,,,,,,
2017-07-13 to 2017-07-26,,,,,,,,3.850579277933044,,,,,,
2017-07-14 to 2017-07-27,,,,,,,,1.019898359235133,,,,,,
2017-07-15 to 2017-07-28,,,,,,,,-0.040101439575370434,,,,,,
2017-07-16 to 2017-07-29,,,,,,,,-0.040101439575370434,,,,,,
2017-07-17 to 2017-07-30,,,,,,,,-0.040101439575370434,,,,,,
2017-07-18 to 2017-07-31,,,,,,,,-0.8995082413847454,,,,,,
2017-07-19 to 2017-08-01,,,,,,,,-0.6422776078391434,,,,,,
2017-07-20 to 2017-08-02,,,,,,,,4.523069759122515,,,,,,
2017-07-21 to 2017-08-03,,,,,,,,3.526965993695664,,,,,,
2017-07-22 to 2017-08-04,,,,,,,,2.827225108503226,,,,,,
2017-07-23 to 2017-08-05,,,,,,,,2.827225108503226,,,,,,
2017-07-24 to 2017-08-06,,,,,,,,2.827225108503226,,,,,,
2017-07-25 to 2017-08-07,,,,,,,,3.9740736546128654,,,,,,
2017-07-26 to 2017-08-08,,,,,,,,4.3138106183499705,,,,,,
2017-07-27 to 2017-08-09,,,,,,,,6.973944905149556,,,,,,
2017-07-28 to 2017-08-10,,,,,,,,4.300959971429448,,,,,,
2017-07-29 to 2017-08-11,,,,,,,,6.298955413789938,,,,,,
2017-07-30 to 2017-08-12,,,,,,,,6.298955413789938,,,,,,
2017-07-31 to 2017-08-13,,,,,,,,6.298955413789938,,,,,,
2017-08-01 to 2017-08-14,,,,,,,,6.949477171269411,,,,,,
2017-08-02 to 2017-08-15,,,,,,,,3.242109693500655,,,,,,
2017-08-03 to 2017-08-16,,,,,,,,3.864565777429378,,,,,,
2017-08-04 to 2017-08-17,,,,,,,,1.3363693219195798,,,,,,
2017-08-05 to 2017-08-18,,,,,,,,-0.4354265399811202,,,,,,
2017-08-06 to 2017-08-19,,,,,,,,-0.4354265399811202,,,,,,
2017-08-07 to 2017-08-20,,,,,,,,-0.4354265399811202,,,,,,
2017-08-08 to 2017-08-21,,,,,,,,-1.4071768926185926,,,,,,
2017-08-09 to 2017-08-22,,,,,,,,-0.4051776411068308,,,,,,
2017-08-10 to 2017-08-23,,,,,,,,3.0002785952128335,,,,,,
2017-08-11 to 2017-08-24,,,,,,,,1.1366613891963644,,,,,,
2017-08-12 to 2017-08-25,,,,,,,,0.006271083860094246,,,,,,
2017-08-13 to 2017-08-26,,,,,,,,0.006271083860094246,,,,,,
2017-08-14 to 2017-08-27,,,,,,,,0.006271083860094246,,,,,,
2017-08-15 to 2017-08-28,,,,,,,,-0.08046084250689489,,,,,,
2017-08-16 to 2017-08-29,,,,,,,,1.2177532297959346,,,,,,
2017-08-17 to 2017-08-30,,,,,,,,3.4777823679774174,,,,,,
2017-08-18 to 2017-08-31,,,,,,,,4.1270092611348,,,,,,
2017-08-19 to 2017-09-01,,,,,,,,4.350862229254451,,,,,,
2017-08-20 to 2017-09-02,,,,,,,,4.350862229254451,,,,,,
2017-08-21 to 2017-09-03,,,,,,,,4.350862229254451,,,,,,
2017-08-22 to 2017-09-04,,,,,,,,2.6724391316774745,,,,,,
2017-08-23 to 2017-09-05,,,,,,,,1.3126684679774692,,,,,,
2017-08-24 to 2017-09-06,,,,,,,,1.657568275554508,,,,,,
2017-08-25 to 2017-09-07,,,,,,,,0.8757794422853842,,,,,,
2017-08-26 to 2017-09-08,,,,,,,,-1.7588066199312427,,,,,,
2017-08-27 to 2017-09-09,,,,,,,,-1.7588066199312427,,,,,,
2017-08-28 to 2017-09-10,,,,,,,,-1.7588066199312427,,,,,,
2017-08-29 to 2017-09-11,,,,,,,,-0.8655064749212672,,,,,,
2017-08-30 to 2017-09-12,,,,,,,,-1.5243343572097832,,,,,,
2017-08-31 to 2017-09-13,,,,,,,,-2.6524331176780884,,,,,,
2017-09-01 to 2017-09-14,,,,,,,,-3.517237274079415,,,,,,
2017-09-02 to 2017-09-15,,,,,,,,-1.3573588683993367,,,,,,
2017-09-03 to 2017-09-16,,,,,,,,-1.3573588683993367,,,,,,
2017-09-04 to 2017-09-17,,,,,,,,-1.3573588683993367,,,,,,
2017-09-05 to 2017-09-18,,,,,,,,-2.1039312250191267,,,,,,
2017-09-06 to 2017-09-19,,,,,,,,-1.9640606850892521,,,,,,
2017-09-07 to 2017-09-20,,,,,,,,-3.218390619909755,,,,,,
2017-09-08 to 2017-09-21,,,,,,,,-3.3033150757316823,,,,,,
2017-09-09 to 2017-09-22,,,,,,,,-5.950479073043398,,,,,,
2017-09-10 to 2017-09-23,,,,,,,,-5.950479073043398,,,,,,
2017-09-11 to 2017-09-24,,,,,,,,-5.950479073043398,,,,,,
2017-09-12 to 2017-09-25,,,,,,,,-6.409296137186965,,,,,,
2017-09-13 to 2017-09-26,,,,,,,,-4.077698561271125,,,,,,
2017-09-14 to 2017-09-27,,,,,,,,-2.558760681027916,,,,,,
2017-09-15 to 2017-09-28,,,,,,,,-4.128099741536058,,,,,,
2017-09-16 to 2017-09-29,,,,,,,,-2.867561483213081,,,,,,
2017-09-17 to 2017-09-30,,,,,,,,-2.867561483213081,,,,,,
2017-09-18 to 2017-10-01,,,,,,,,-2.867561483213081,,,,,,
2017-09-19 to 2017-10-02,,,,,,,,-3.0995728836191523,,,,,,
2017-09-20 to 2017-10-03,,,,,,,,-1.0187924159608321,,,,,,
2017-09-21 to 2017-10-04,,,,,,,,0.058700563778796004,,,,,,
2017-09-22 to 2017-10-05,,,,,,,,2.304307148549846,,,,,,
2017-09-23 to 2017-10-06,,,,,,,,3.1551029470231162,,,,,,
2017-09-24 to 2017-10-07,,,,,,,,3.1551029470231162,,,,,,
2017-09-25 to 2017-10-08,,,,,,,,3.1551029470231162,,,,,,
2017-09-26 to 2017-10-09,,,,,,,,1.763120083930806,,,,,,
2017-09-27 to 2017-10-10,,,,,,,,1.0827970903647628,,,,,,
2017-09-28 to 2017-10-11,,,,,,,,2.133342095431932,,,,,,
2017-09-29 to 2017-10-12,,,,,,,,1.2198222988673386,,,,,,
2017-09-30 to 2017-10-13,,,,,,,,2.067450165502565,,,,,,
2017-10-01 to 2017-10-14,,,,,,,,2.067450165502565,,,,,,
2017-10-02 to 2017-10-15,,,,,,,,2.067450165502565,,,,,,
2017-10-03 to 2017-10-16,,,,,,,,3.495599378893708,,,,,,
2017-10-04 to 2017-10-17,,,,,,,,4.554306262503482,,,,,,
2017-10-05 to 2017-10-18,,,,,,,,2.812241409856909,,,,,,
2017-10-06 to 2017-10-19,,,,,,,,0.4378219064033409,,,,,,
2017-10-07 to 2017-10-20,,,,,,,,0.26307563642772464,,,,,,
2017-10-08 to 2017-10-21,,,,,,,,0.26307563642772464,,,,,,
2017-10-09 to 2017-10-22,,,,,,,,0.26307563642772464,,,,,,
2017-10-10 to 2017-10-23,,,,,,,,0.17319376448431928,,,,,,
2017-10-11 to 2017-10-24,,,,,,,,0.3513421894378246,,,,,,
2017-10-12 to 2017-10-25,,,,,,,,0.2628058416477499,,,,,,
2017-10-13 to 2017-10-26,,,,,,,,0.2675442039533535,,,,,,
2017-10-14 to 2017-10-27,,,,,,,,1.9827386157405826,,,,,,
2017-10-15 to 2017-10-28,,,,,,,,1.9827386157405826,,,,,,
2017-10-16 to 2017-10-29,,,,,,,,1.9827386157405826,,,,,,
2017-10-17 to 2017-10-30,,,,,,,,3.89483769684654,,,,,,
2017-10-18 to 2017-10-31,,,,,,,,5.808744992343243,,,,,,
2017-10-19 to 2017-11-01,,,,,,,,6.994517080524474,,,,,,
2017-10-20 to 2017-11-02,,,,,,,,7.5904056256350785,,,,,,
2017-10-21 to 2017-11-03,,,,,,,,10.456596349257524,,,,,,
2017-10-22 to 2017-11-04,,,,,,,,10.456596349257524,,,,,,
2017-10-23 to 2017-11-05,,,,,,,,10.456596349257524,,,,,,
2017-10-24 to 2017-11-06,,,,,,,,10.91660324467036,,,,,,
2017-10-25 to 2017-11-07,,,,,,,,11.76399573298898,,,,,,
2017-10-26 to 2017-11-08,,,,,,,,11.962405485165434,,,,,,
2017-10-27 to 2017-11-09,,,,,,,,7.868743335521057,,,,,,
2017-10-28 to 2017-11-10,,,,,,,,5.145106905566207,,,,,,
2017-10-29 to 2017-11-11,,,,,,,,5.145106905566207,,,,,,
2017-10-30 to 2017-11-12,,,,,,,,5.145106905566207,,,,,,
2017-10-31 to 2017-11-13,,,,,,,,3.2864433123616137,,,,,,
2017-11-01 to 2017-11-14,,,,,,,,3.0355085861104394,,,,,,
2017-11-02 to 2017-11-15,,,,,,,,0.9385828027763294,,,,,,
2017-11-03 to 2017-11-16,,,,,,,,-0.4550199350516028,,,,,,
2017-11-04 to 2017-11-17,,,,,,,,-2.001914329880916,,,,,,
2017-11-05 to 2017-11-18,,,,,,,,-2.001914329880916,,,,,,
2017-11-06 to 2017-11-19,,,,,,,,-2.001914329880916,,,,,,
2017-11-07 to 2017-11-20,,,,,,,,-2.413445831541909,,,,,,
2017-11-08 to 2017-11-21,,,,,,,,-1.405807428888837,,,,,,
2017-11-09 to 2017-11-22,,,,,,,,-0.16547960311044935,,,,,,
2017-11-10 to 2017-11-23,,,,,,,,0.16600133104078002,,,,,,
2017-11-11 to 2017-11-24,,,,,,,,0.5748138732606459,,,,,,
2017-11-12 to 2017-11-25,,,,,,,,0.5748138732606459,,,,,,
2017-11-13 to 2017-11-26,,,,,,,,0.5748138732606459,,,,,,
2017-11-14 to 2017-11-27,,,,,,,,1.604973326571387,,,,,,
2017-11-15 to 2017-11-28,,,,,,,,2.3598161857931745,,,,,,
2017-11-16 to 2017-11-29,,,,,,,,-0.9468402177307165,,,,,,
2017-11-17 to 2017-11-30,,,,,,,,0.9991183078718691,,,,,,
2017-11-18 to 2017-12-01,,,,,,,,0.6294876268800615,,,,,,
2017-11-19 to 2017-12-02,,,,,,,,0.6294876268800615,,,,,,
2017-11-20 to 2017-12-03,,,,,,,,0.6294876268800615,,,,,,
2017-11-21 to 2017-12-04,,,,,,,,-1.9290864298047101,,,,,,
2017-11-22 to 2017-12-05,,,,,,,,-3.04067822965768,,,,,,
2017-11-23 to 2017-12-06,,,,,,,,-3.4063096312611005,,,,,,
2017-11-24 to 2017-12-07,,,,,,,,-3.2291202570163553,,,,,,
2017-11-25 to 2017-12-08,,,,,,,,-2.71122516085169,,,,,,
2017-11-26 to 2017-12-09,,,,,,,,-2.71122516085169,,,,,,
2017-11-27 to 2017-12-10,,,,,,,,-2.71122516085169,,,,,,
2017-11-28 to 2017-12-11,,,,,,,,-0.2311323855258355,,,,,,
2017-11-29 to 2017-12-12,,,,,,,,1.3098858837723708,,,,,,
2017-11-30 to 2017-12-13,,,,,,,,0.24437905175932542,,,,,,
2017-12-01 to 2017-12-14,,,,,,,,0.683982319702302,,,,,,
2017-12-02 to 2017-12-15,,,,,,,,2.4558276132974783,,,,,,
2017-12-03 to 2017-12-16,,,,,,,,2.4558276132974783,,,,,,
2017-12-04 to 2017-12-17,,,,,,,,2.4558276132974783,,,,,,
2017-12-05 to 2017-12-18,,,,,,,,3.9966734180591392,,,,,,
2017-12-06 to 2017-12-19,,,,,,,,3.271997073090998,,,,,,
2017-12-07 to 2017-12-20,,,,,,,,2.9707060694681946,,,,,,
2017-12-08 to 2017-12-21,,,,,,,,3.329979725918812,,,,,,
2017-12-09 to 2017-12-22,,,,,,,,1.3551961490243831,,,,,,
2017-12-10 to 2017-12-23,,,,,,,,1.3551961490243831,,,,,,
2017-12-11 to 2017-12-24,,,,,,,,1.3551961490243831,,,,,,
2017-12-12 to 2017-12-25,,,,,,,,1.9277851442495517,,,,,,
2017-12-13 to 2017-12-26,,,,,,,,-0.9867949933846172,,,,,,
2017-12-14 to 2017-12-27,,,,,,,,-0.9406360743191698,,,,,,
2017-12-15 to 2017-12-28,,,,,,,,-1.6612206270732215,,,,,,
2017-12-16 to 2017-12-29,,,,,,,,-4.075501650544464,,,,,,
2017-12-17 to 2017-12-30,,,,,,,,-4.075501650544464,,,,,,
2017-12-18 to 2017-12-31,,,,,,,,-4.075501650544464,,,,,,
2017-12-19 to 2018-01-01,,,,,,,,-3.042281865792352,,,,,,
2017-12-20 to 2018-01-02,,,,,,,,-2.9366357238773695,,,,,,
2017-12-21 to 2018-01-03,,,,,,,,-3.3026790390275207,,,,,,
2017-12-22 to 2018-01-04,,,,,,,,-3.3026790390275207,,,,,,
2017-12-23 to 2018-01-05,,,,,,,,-0.7856184261786028,,,,,,
2017-12-24 to 2018-01-06,,,,,,,,-0.7856184261786028,,,,,,
2017-12-25 to 2018-01-07,,,,,,,,-0.7856184261786028,,,,,,
2017-12-26 to 2018-01-08,,,,,,,,-0.7856184261786028,,,,,,
2017-12-27 to 2018-01-09,,,,,,,,-0.8030732135584152,,,,,,
2017-12-28 to 2018-01-10,,,,,,,,-1.0813582819073413,,,,,,
2017-12-29 to 2018-01-11,,,,,,,,0.0,,,,,,
2018-01-01 to 2018-01-14,,,,,,,,,2.8039134979220175,,,,,
2018-01-02 to 2018-01-15,,,,,,,,,2.8039134979220175,,,,,
2018-01-03 to 2018-01-16,,,,,,,,,2.299239445653629,,,,,
2018-01-04 to 2018-01-17,,,,,,,,,3.5080562996742977,,,,,
2018-01-05 to 2018-01-18,,,,,,,,,2.4342882781919397,,,,,
2018-01-06 to 2018-01-19,,,,,,,,,2.357317997897042,,,,,
2018-01-07 to 2018-01-20,,,,,,,,,2.357317997897042,,,,,
2018-01-08 to 2018-01-21,,,,,,,,,2.357317997897042,,,,,
2018-01-09 to 2018-01-22,,,,,,,,,1.53156294432778,,,,,
2018-01-10 to 2018-01-23,,,,,,,,,1.5778173623699896,,,,,
2018-01-11 to 2018-01-24,,,,,,,,,-0.6047368305250096,,,,,
2018-01-12 to 2018-01-25,,,,,,,,,-3.3768207867214635,,,,,
2018-01-13 to 2018-01-26,,,,,,,,,-2.656233657782728,,,,,
2018-01-14 to 2018-01-27,,,,,,,,,-2.656233657782728,,,,,
2018-01-15 to 2018-01-28,,,,,,,,,-2.656233657782728,,,,,
2018-01-16 to 2018-01-29,,,,,,,,,-4.6710876628818205,,,,,
2018-01-17 to 2018-01-30,,,,,,,,,-6.772739120488852,,,,,
2018-01-18 to 2018-01-31,,,,,,,,,-6.599352834474999,,,,,
2018-01-19 to 2018-02-01,,,,,,,,,-5.984547920056292,,,,,
2018-01-20 to 2018-02-02,,,,,,,,,-9.322024009112223,,,,,
2018-01-21 to 2018-02-03,,,,,,,,,-9.322024009112223,,,,,
2018-01-22 to 2018-02-04,,,,,,,,,-9.322024009112223,,,,,
2018-01-23 to 2018-02-05,,,,,,,,,-11.607539583762666,,,,,
2018-01-24 to 2018-02-06,,,,,,,,,-6.422912435830059,,,,,
2018-01-25 to 2018-02-07,,,,,,,,,-6.761737161036821,,,,,
2018-01-26 to 2018-02-08,,,,,,,,,-9.538792656953852,,,,,
2018-01-27 to 2018-02-09,,,,,,,,,-6.496977215098908,,,,,
2018-01-28 to 2018-02-10,,,,,,,,,-6.496977215098908,,,,,
2018-01-29 to 2018-02-11,,,,,,,,,-6.496977215098908,,,,,
2018-01-30 to 2018-02-12,,,,,,,,,-2.1540620677971445,,,,,
2018-01-31 to 2018-02-13,,,,,,,,,-1.445344722252929,,,,,
2018-02-01 to 2018-02-14,,,,,,,,,0.1623640482410305,,,,,
2018-02-02 to 2018-02-15,,,,,,,,,8.221389922393566,,,,,
2018-02-03 to 2018-02-16,,,,,,,,,10.635182938435932,,,,,
2018-02-04 to 2018-02-17,,,,,,,,,10.635182938435932,,,,,
2018-02-05 to 2018-02-18,,,,,,,,,10.635182938435932,,,,,
2018-02-06 to 2018-02-19,,,,,,,,,6.197010904799225,,,,,
2018-02-07 to 2018-02-20,,,,,,,,,8.155101402582407,,,,,
2018-02-08 to 2018-02-21,,,,,,,,,10.710593535879653,,,,,
2018-02-09 to 2018-02-22,,,,,,,,,10.287106436840682,,,,,
2018-02-10 to 2018-02-23,,,,,,,,,7.860626120483337,,,,,
2018-02-11 to 2018-02-24,,,,,,,,,7.860626120483337,,,,,
2018-02-12 to 2018-02-25,,,,,,,,,7.860626120483337,,,,,
2018-02-13 to 2018-02-26,,,,,,,,,8.902269859128209,,,,,
2018-02-14 to 2018-02-27,,,,,,,,,6.584211787714518,,,,,
2018-02-15 to 2018-02-28,,,,,,,,,2.9654669405744425,,,,,
2018-02-16 to 2018-03-01,,,,,,,,,1.490471284488783,,,,,
2018-02-17 to 2018-03-02,,,,,,,,,2.537100437939003,,,,,
2018-02-18 to 2018-03-03,,,,,,,,,2.537100437939003,,,,,
