,0,1,2,3,4,5,6,7,8,9
2018-04-27 to 2018-05-10,38.529483795166016,39.227333068847656,40.138832092285156,41.911956787109375,41.987918853759766,43.63524627685547,43.95094299316406,44.16220474243164,44.47315216064453,45.10930633544922
2018-04-28 to 2018-05-11,39.227333068847656,40.138832092285156,41.911956787109375,41.987918853759766,43.63524627685547,43.95094299316406,44.16220474243164,44.47315216064453,45.10930633544922,44.93773651123047
2018-04-29 to 2018-05-12,39.227333068847656,40.138832092285156,41.911956787109375,41.987918853759766,43.63524627685547,43.95094299316406,44.16220474243164,44.47315216064453,45.10930633544922,44.93773651123047
2018-04-30 to 2018-05-13,39.227333068847656,40.138832092285156,41.911956787109375,41.987918853759766,43.63524627685547,43.95094299316406,44.16220474243164,44.47315216064453,45.10930633544922,44.93773651123047
2018-05-01 to 2018-05-14,40.138832092285156,41.911956787109375,41.987918853759766,43.63524627685547,43.95094299316406,44.16220474243164,44.47315216064453,45.10930633544922,44.93773651123047,44.8328857421875
2018-05-02 to 2018-05-15,41.911956787109375,41.987918853759766,43.63524627685547,43.95094299316406,44.16220474243164,44.47315216064453,45.10930633544922,44.93773651123047,44.8328857421875,44.42543029785156
2018-05-03 to 2018-05-16,41.987918853759766,43.63524627685547,43.95094299316406,44.16220474243164,44.47315216064453,45.10930633544922,44.93773651123047,44.8328857421875,44.42543029785156,44.84003829956055
2018-05-04 to 2018-05-17,43.63524627685547,43.95094299316406,44.16220474243164,44.47315216064453,45.10930633544922,44.93773651123047,44.8328857421875,44.42543029785156,44.84003829956055,44.55647659301758
2018-05-05 to 2018-05-18,43.95094299316406,44.16220474243164,44.47315216064453,45.10930633544922,44.93773651123047,44.8328857421875,44.42543029785156,44.84003829956055,44.55647659301758,44.39445495605469
2018-05-06 to 2018-05-19,43.95094299316406,44.16220474243164,44.47315216064453,45.10930633544922,44.93773651123047,44.8328857421875,44.42543029785156,44.84003829956055,44.55647659301758,44.39445495605469
2018-05-07 to 2018-05-20,43.95094299316406,44.16220474243164,44.47315216064453,45.10930633544922,44.93773651123047,44.8328857421875,44.42543029785156,44.84003829956055,44.55647659301758,44.39445495605469
2018-05-08 to 2018-05-21,44.16220474243164,44.47315216064453,45.10930633544922,44.93773651123047,44.8328857421875,44.42543029785156,44.84003829956055,44.55647659301758,44.39445495605469,44.70897674560547
2018-05-09 to 2018-05-22,44.47315216064453,45.10930633544922,44.93773651123047,44.8328857421875,44.42543029785156,44.84003829956055,44.55647659301758,44.39445495605469,44.70897674560547,44.59699249267578
2018-05-10 to 2018-05-23,45.10930633544922,44.93773651123047,44.8328857421875,44.42543029785156,44.84003829956055,44.55647659301758,44.39445495605469,44.70897674560547,44.59699249267578,44.8829231262207
2018-05-11 to 2018-05-24,44.93773651123047,44.8328857421875,44.42543029785156,44.84003829956055,44.55647659301758,44.39445495605469,44.70897674560547,44.59699249267578,44.8829231262207,44.8328857421875
2018-05-12 to 2018-05-25,44.8328857421875,44.42543029785156,44.84003829956055,44.55647659301758,44.39445495605469,44.70897674560547,44.59699249267578,44.8829231262207,44.8328857421875,44.93535614013672
2018-05-13 to 2018-05-26,44.8328857421875,44.42543029785156,44.84003829956055,44.55647659301758,44.39445495605469,44.70897674560547,44.59699249267578,44.8829231262207,44.8328857421875,44.93535614013672
2018-05-14 to 2018-05-27,44.8328857421875,44.42543029785156,44.84003829956055,44.55647659301758,44.39445495605469,44.70897674560547,44.59699249267578,44.8829231262207,44.8328857421875,44.93535614013672
2018-05-15 to 2018-05-28,44.42543029785156,44.84003829956055,44.55647659301758,44.39445495605469,44.70897674560547,44.59699249267578,44.8829231262207,44.8328857421875,44.93535614013672,
2018-05-16 to 2018-05-29,44.84003829956055,44.55647659301758,44.39445495605469,44.70897674560547,44.59699249267578,44.8829231262207,44.8328857421875,44.93535614013672,44.773319244384766,
2018-05-17 to 2018-05-30,44.55647659301758,44.39445495605469,44.70897674560547,44.59699249267578,44.8829231262207,44.8328857421875,44.93535614013672,44.773319244384766,44.67800521850586,
2018-05-18 to 2018-05-31,44.39445495605469,44.70897674560547,44.59699249267578,44.8829231262207,44.8328857421875,44.93535614013672,44.773319244384766,44.67800521850586,44.52789306640625,
2018-05-19 to 2018-06-01,44.70897674560547,44.59699249267578,44.8829231262207,44.8328857421875,44.93535614013672,44.773319244384766,44.67800521850586,44.52789306640625,45.33089828491211,
2018-05-20 to 2018-06-02,44.70897674560547,44.59699249267578,44.8829231262207,44.8328857421875,44.93535614013672,44.773319244384766,44.67800521850586,44.52789306640625,45.33089828491211,
2018-05-21 to 2018-06-03,44.70897674560547,44.59699249267578,44.8829231262207,44.8328857421875,44.93535614013672,44.773319244384766,44.67800521850586,44.52789306640625,45.33089828491211,
2018-05-22 to 2018-06-04,44.59699249267578,44.8829231262207,44.8328857421875,44.93535614013672,44.773319244384766,44.67800521850586,44.52789306640625,45.33089828491211,45.709774017333984,
2018-05-23 to 2018-06-05,44.8829231262207,44.8328857421875,44.93535614013672,44.773319244384766,44.67800521850586,44.52789306640625,45.33089828491211,45.709774017333984,46.06242752075195,
2018-05-24 to 2018-06-06,44.8328857421875,44.93535614013672,44.773319244384766,44.67800521850586,44.52789306640625,45.33089828491211,45.709774017333984,46.06242752075195,46.222084045410156,
2018-05-25 to 2018-06-07,44.93535614013672,44.773319244384766,44.67800521850586,44.52789306640625,45.33089828491211,45.709774017333984,46.06242752075195,46.222084045410156,46.09817886352539,
2018-05-26 to 2018-06-08,44.773319244384766,44.67800521850586,44.52789306640625,45.33089828491211,45.709774017333984,46.06242752075195,46.222084045410156,46.09817886352539,45.67879104614258,
2018-05-27 to 2018-06-09,44.773319244384766,44.67800521850586,44.52789306640625,45.33089828491211,45.709774017333984,46.06242752075195,46.222084045410156,46.09817886352539,45.67879104614258,
2018-05-28 to 2018-06-10,44.773319244384766,44.67800521850586,44.52789306640625,45.33089828491211,45.709774017333984,46.06242752075195,46.222084045410156,46.09817886352539,45.67879104614258,
2018-05-29 to 2018-06-11,44.773319244384766,44.67800521850586,44.52789306640625,45.33089828491211,45.709774017333984,46.06242752075195,46.222084045410156,46.09817886352539,45.67879104614258,45.566802978515625
2018-05-30 to 2018-06-12,44.67800521850586,44.52789306640625,45.33089828491211,45.709774017333984,46.06242752075195,46.222084045410156,46.09817886352539,45.67879104614258,45.566802978515625,45.816993713378906
2018-05-31 to 2018-06-13,44.52789306640625,45.33089828491211,45.709774017333984,46.06242752075195,46.222084045410156,46.09817886352539,45.67879104614258,45.566802978515625,45.816993713378906,45.440513610839844
2018-06-01 to 2018-06-14,45.33089828491211,45.709774017333984,46.06242752075195,46.222084045410156,46.09817886352539,45.67879104614258,45.566802978515625,45.816993713378906,45.440513610839844,45.46433639526367
2018-06-02 to 2018-06-15,45.709774017333984,46.06242752075195,46.222084045410156,46.09817886352539,45.67879104614258,45.566802978515625,45.816993713378906,45.440513610839844,45.46433639526367,44.99729537963867
2018-06-03 to 2018-06-16,45.709774017333984,46.06242752075195,46.222084045410156,46.09817886352539,45.67879104614258,45.566802978515625,45.816993713378906,45.440513610839844,45.46433639526367,44.99729537963867
2018-06-04 to 2018-06-17,45.709774017333984,46.06242752075195,46.222084045410156,46.09817886352539,45.67879104614258,45.566802978515625,45.816993713378906,45.440513610839844,45.46433639526367,44.99729537963867
2018-06-05 to 2018-06-18,46.06242752075195,46.222084045410156,46.09817886352539,45.67879104614258,45.566802978515625,45.816993713378906,45.440513610839844,45.46433639526367,44.99729537963867,44.973487854003906
2018-06-06 to 2018-06-19,46.222084045410156,46.09817886352539,45.67879104614258,45.566802978515625,45.816993713378906,45.440513610839844,45.46433639526367,44.99729537963867,44.973487854003906,44.2467155456543
2018-06-07 to 2018-06-20,46.09817886352539,45.67879104614258,45.566802978515625,45.816993713378906,45.440513610839844,45.46433639526367,44.99729537963867,44.973487854003906,44.2467155456543,44.43971633911133
2018-06-08 to 2018-06-21,45.67879104614258,45.566802978515625,45.816993713378906,45.440513610839844,45.46433639526367,44.99729537963867,44.973487854003906,44.2467155456543,44.43971633911133,44.19191360473633
2018-06-09 to 2018-06-22,45.566802978515625,45.816993713378906,45.440513610839844,45.46433639526367,44.99729537963867,44.973487854003906,44.2467155456543,44.43971633911133,44.19191360473633,44.06324005126953
2018-06-10 to 2018-06-23,45.566802978515625,45.816993713378906,45.440513610839844,45.46433639526367,44.99729537963867,44.973487854003906,44.2467155456543,44.43971633911133,44.19191360473633,44.06324005126953
2018-06-11 to 2018-06-24,45.566802978515625,45.816993713378906,45.440513610839844,45.46433639526367,44.99729537963867,44.973487854003906,44.2467155456543,44.43971633911133,44.19191360473633,44.06324005126953
2018-06-12 to 2018-06-25,45.816993713378906,45.440513610839844,45.46433639526367,44.99729537963867,44.973487854003906,44.2467155456543,44.43971633911133,44.19191360473633,44.06324005126953,43.407962799072266
2018-06-13 to 2018-06-26,45.440513610839844,45.46433639526367,44.99729537963867,44.973487854003906,44.2467155456543,44.43971633911133,44.19191360473633,44.06324005126953,43.407962799072266,43.94647216796875
2018-06-14 to 2018-06-27,45.46433639526367,44.99729537963867,44.973487854003906,44.2467155456543,44.43971633911133,44.19191360473633,44.06324005126953,43.407962799072266,43.94647216796875,43.88214874267578
2018-06-15 to 2018-06-28,44.99729537963867,44.973487854003906,44.2467155456543,44.43971633911133,44.19191360473633,44.06324005126953,43.407962799072266,43.94647216796875,43.88214874267578,44.201446533203125
2018-06-16 to 2018-06-29,44.973487854003906,44.2467155456543,44.43971633911133,44.19191360473633,44.06324005126953,43.407962799072266,43.94647216796875,43.88214874267578,44.201446533203125,44.1085090637207
2018-06-17 to 2018-06-30,44.973487854003906,44.2467155456543,44.43971633911133,44.19191360473633,44.06324005126953,43.407962799072266,43.94647216796875,43.88214874267578,44.201446533203125,44.1085090637207
2018-06-18 to 2018-07-01,44.973487854003906,44.2467155456543,44.43971633911133,44.19191360473633,44.06324005126953,43.407962799072266,43.94647216796875,43.88214874267578,44.201446533203125,44.1085090637207
2018-06-19 to 2018-07-02,44.2467155456543,44.43971633911133,44.19191360473633,44.06324005126953,43.407962799072266,43.94647216796875,43.88214874267578,44.201446533203125,44.1085090637207,44.60175323486328
2018-06-20 to 2018-07-03,44.43971633911133,44.19191360473633,44.06324005126953,43.407962799072266,43.94647216796875,43.88214874267578,44.201446533203125,44.1085090637207,44.60175323486328,43.82495880126953
2018-06-21 to 2018-07-04,44.19191360473633,44.06324005126953,43.407962799072266,43.94647216796875,43.88214874267578,44.201446533203125,44.1085090637207,44.60175323486328,43.82495880126953,
2018-06-22 to 2018-07-05,44.06324005126953,43.407962799072266,43.94647216796875,43.88214874267578,44.201446533203125,44.1085090637207,44.60175323486328,43.82495880126953,44.177608489990234,
2018-06-23 to 2018-07-06,43.407962799072266,43.94647216796875,43.88214874267578,44.201446533203125,44.1085090637207,44.60175323486328,43.82495880126953,44.177608489990234,44.78999710083008,
2018-06-24 to 2018-07-07,43.407962799072266,43.94647216796875,43.88214874267578,44.201446533203125,44.1085090637207,44.60175323486328,43.82495880126953,44.177608489990234,44.78999710083008,
2018-06-25 to 2018-07-08,43.407962799072266,43.94647216796875,43.88214874267578,44.201446533203125,44.1085090637207,44.60175323486328,43.82495880126953,44.177608489990234,44.78999710083008,
2018-06-26 to 2018-07-09,43.94647216796875,43.88214874267578,44.201446533203125,44.1085090637207,44.60175323486328,43.82495880126953,44.177608489990234,44.78999710083008,45.41191864013672,
2018-06-27 to 2018-07-10,43.88214874267578,44.201446533203125,44.1085090637207,44.60175323486328,43.82495880126953,44.177608489990234,44.78999710083008,45.41191864013672,45.35711669921875,
2018-06-28 to 2018-07-11,44.201446533203125,44.1085090637207,44.60175323486328,43.82495880126953,44.177608489990234,44.78999710083008,45.41191864013672,45.35711669921875,44.7685546875,
2018-06-29 to 2018-07-12,44.1085090637207,44.60175323486328,43.82495880126953,44.177608489990234,44.78999710083008,45.41191864013672,45.35711669921875,44.7685546875,45.51913833618164,
2018-06-30 to 2018-07-13,44.60175323486328,43.82495880126953,44.177608489990234,44.78999710083008,45.41191864013672,45.35711669921875,44.7685546875,45.51913833618164,45.59062957763672,
2018-07-01 to 2018-07-14,44.60175323486328,43.82495880126953,44.177608489990234,44.78999710083008,45.41191864013672,45.35711669921875,44.7685546875,45.51913833618164,45.59062957763672,
2018-07-02 to 2018-07-15,44.60175323486328,43.82495880126953,44.177608489990234,44.78999710083008,45.41191864013672,45.35711669921875,44.7685546875,45.51913833618164,45.59062957763672,
2018-07-03 to 2018-07-16,43.82495880126953,44.177608489990234,44.78999710083008,45.41191864013672,45.35711669921875,44.7685546875,45.51913833618164,45.59062957763672,45.49054718017578,
2018-07-04 to 2018-07-17,44.177608489990234,44.78999710083008,45.41191864013672,45.35711669921875,44.7685546875,45.51913833618164,45.59062957763672,45.49054718017578,45.61921691894531,
2018-07-05 to 2018-07-18,44.177608489990234,44.78999710083008,45.41191864013672,45.35711669921875,44.7685546875,45.51913833618164,45.59062957763672,45.49054718017578,45.61921691894531,45.3690299987793
2018-07-06 to 2018-07-19,44.78999710083008,45.41191864013672,45.35711669921875,44.7685546875,45.51913833618164,45.59062957763672,45.49054718017578,45.61921691894531,45.3690299987793,45.72168731689453
2018-07-07 to 2018-07-20,45.41191864013672,45.35711669921875,44.7685546875,45.51913833618164,45.59062957763672,45.49054718017578,45.61921691894531,45.3690299987793,45.72168731689453,45.616844177246094
2018-07-08 to 2018-07-21,45.41191864013672,45.35711669921875,44.7685546875,45.51913833618164,45.59062957763672,45.49054718017578,45.61921691894531,45.3690299987793,45.72168731689453,45.616844177246094
2018-07-09 to 2018-07-22,45.41191864013672,45.35711669921875,44.7685546875,45.51913833618164,45.59062957763672,45.49054718017578,45.61921691894531,45.3690299987793,45.72168731689453,45.616844177246094
2018-07-10 to 2018-07-23,45.35711669921875,44.7685546875,45.51913833618164,45.59062957763672,45.49054718017578,45.61921691894531,45.3690299987793,45.72168731689453,45.616844177246094,45.657344818115234
2018-07-11 to 2018-07-24,44.7685546875,45.51913833618164,45.59062957763672,45.49054718017578,45.61921691894531,45.3690299987793,45.72168731689453,45.616844177246094,45.657344818115234,45.98856735229492
2018-07-12 to 2018-07-25,45.51913833618164,45.59062957763672,45.49054718017578,45.61921691894531,45.3690299987793,45.72168731689453,45.616844177246094,45.657344818115234,45.98856735229492,46.4222412109375
2018-07-13 to 2018-07-26,45.59062957763672,45.49054718017578,45.61921691894531,45.3690299987793,45.72168731689453,45.616844177246094,45.657344818115234,45.98856735229492,46.4222412109375,46.27688980102539
2018-07-14 to 2018-07-27,45.49054718017578,45.61921691894531,45.3690299987793,45.72168731689453,45.616844177246094,45.657344818115234,45.98856735229492,46.4222412109375,46.27688980102539,45.507232666015625
2018-07-15 to 2018-07-28,45.49054718017578,45.61921691894531,45.3690299987793,45.72168731689453,45.616844177246094,45.657344818115234,45.98856735229492,46.4222412109375,46.27688980102539,45.507232666015625
2018-07-16 to 2018-07-29,45.49054718017578,45.61921691894531,45.3690299987793,45.72168731689453,45.616844177246094,45.657344818115234,45.98856735229492,46.4222412109375,46.27688980102539,45.507232666015625
2018-07-17 to 2018-07-30,45.61921691894531,45.3690299987793,45.72168731689453,45.616844177246094,45.657344818115234,45.98856735229492,46.4222412109375,46.27688980102539,45.507232666015625,45.25226593017578
2018-07-18 to 2018-07-31,45.3690299987793,45.72168731689453,45.616844177246094,45.657344818115234,45.98856735229492,46.4222412109375,46.27688980102539,45.507232666015625,45.25226593017578,45.342811584472656
2018-07-19 to 2018-08-01,45.72168731689453,45.616844177246094,45.657344818115234,45.98856735229492,46.4222412109375,46.27688980102539,45.507232666015625,45.25226593017578,45.342811584472656,48.01396942138672
2018-07-20 to 2018-08-02,45.616844177246094,45.657344818115234,45.98856735229492,46.4222412109375,46.27688980102539,45.507232666015625,45.25226593017578,45.342811584472656,48.01396942138672,49.41744613647461
2018-07-21 to 2018-08-03,45.657344818115234,45.98856735229492,46.4222412109375,46.27688980102539,45.507232666015625,45.25226593017578,45.342811584472656,48.01396942138672,49.41744613647461,49.560420989990234
2018-07-22 to 2018-08-04,45.657344818115234,45.98856735229492,46.4222412109375,46.27688980102539,45.507232666015625,45.25226593017578,45.342811584472656,48.01396942138672,49.41744613647461,49.560420989990234
2018-07-23 to 2018-08-05,45.657344818115234,45.98856735229492,46.4222412109375,46.27688980102539,45.507232666015625,45.25226593017578,45.342811584472656,48.01396942138672,49.41744613647461,49.560420989990234
2018-07-24 to 2018-08-06,45.98856735229492,46.4222412109375,46.27688980102539,45.507232666015625,45.25226593017578,45.342811584472656,48.01396942138672,49.41744613647461,49.560420989990234,49.81776809692383
2018-07-25 to 2018-08-07,46.4222412109375,46.27688980102539,45.507232666015625,45.25226593017578,45.342811584472656,48.01396942138672,49.41744613647461,49.560420989990234,49.81776809692383,49.35072708129883
2018-07-26 to 2018-08-08,46.27688980102539,45.507232666015625,45.25226593017578,45.342811584472656,48.01396942138672,49.41744613647461,49.560420989990234,49.81776809692383,49.35072708129883,49.384090423583984
2018-07-27 to 2018-08-09,45.507232666015625,45.25226593017578,45.342811584472656,48.01396942138672,49.41744613647461,49.560420989990234,49.81776809692383,49.35072708129883,49.384090423583984,49.772499084472656
2018-07-28 to 2018-08-10,45.25226593017578,45.342811584472656,48.01396942138672,49.41744613647461,49.560420989990234,49.81776809692383,49.35072708129883,49.384090423583984,49.772499084472656,49.62423324584961
2018-07-29 to 2018-08-11,45.25226593017578,45.342811584472656,48.01396942138672,49.41744613647461,49.560420989990234,49.81776809692383,49.35072708129883,49.384090423583984,49.772499084472656,49.62423324584961
2018-07-30 to 2018-08-12,45.25226593017578,45.342811584472656,48.01396942138672,49.41744613647461,49.560420989990234,49.81776809692383,49.35072708129883,49.384090423583984,49.772499084472656,49.62423324584961
2018-07-31 to 2018-08-13,45.342811584472656,48.01396942138672,49.41744613647461,49.560420989990234,49.81776809692383,49.35072708129883,49.384090423583984,49.772499084472656,49.62423324584961,49.94466018676758
2018-08-01 to 2018-08-14,48.01396942138672,49.41744613647461,49.560420989990234,49.81776809692383,49.35072708129883,49.384090423583984,49.772499084472656,49.62423324584961,49.94466018676758,50.15507507324219
2018-08-02 to 2018-08-15,49.41744613647461,49.560420989990234,49.81776809692383,49.35072708129883,49.384090423583984,49.772499084472656,49.62423324584961,49.94466018676758,50.15507507324219,50.27226257324219
2018-08-03 to 2018-08-16,49.560420989990234,49.81776809692383,49.35072708129883,49.384090423583984,49.772499084472656,49.62423324584961,49.94466018676758,50.15507507324219,50.27226257324219,51.00874710083008
2018-08-04 to 2018-08-17,49.81776809692383,49.35072708129883,49.384090423583984,49.772499084472656,49.62423324584961,49.94466018676758,50.15507507324219,50.27226257324219,51.00874710083008,52.02739334106445
2018-08-05 to 2018-08-18,49.81776809692383,49.35072708129883,49.384090423583984,49.772499084472656,49.62423324584961,49.94466018676758,50.15507507324219,50.27226257324219,51.00874710083008,52.02739334106445
2018-08-06 to 2018-08-19,49.81776809692383,49.35072708129883,49.384090423583984,49.772499084472656,49.62423324584961,49.94466018676758,50.15507507324219,50.27226257324219,51.00874710083008,52.02739334106445
2018-08-07 to 2018-08-20,49.35072708129883,49.384090423583984,49.772499084472656,49.62423324584961,49.94466018676758,50.15507507324219,50.27226257324219,51.00874710083008,52.02739334106445,51.520442962646484
2018-08-08 to 2018-08-21,49.384090423583984,49.772499084472656,49.62423324584961,49.94466018676758,50.15507507324219,50.27226257324219,51.00874710083008,52.02739334106445,51.520442962646484,51.420013427734375
2018-08-09 to 2018-08-22,49.772499084472656,49.62423324584961,49.94466018676758,50.15507507324219,50.27226257324219,51.00874710083008,52.02739334106445,51.520442962646484,51.420013427734375,51.42241287231445
2018-08-10 to 2018-08-23,49.62423324584961,49.94466018676758,50.15507507324219,50.27226257324219,51.00874710083008,52.02739334106445,51.520442962646484,51.420013427734375,51.42241287231445,51.52762222290039
2018-08-11 to 2018-08-24,49.94466018676758,50.15507507324219,50.27226257324219,51.00874710083008,52.02739334106445,51.520442962646484,51.420013427734375,51.42241287231445,51.52762222290039,51.687835693359375
2018-08-12 to 2018-08-25,49.94466018676758,50.15507507324219,50.27226257324219,51.00874710083008,52.02739334106445,51.520442962646484,51.420013427734375,51.42241287231445,51.52762222290039,51.687835693359375
2018-08-13 to 2018-08-26,49.94466018676758,50.15507507324219,50.27226257324219,51.00874710083008,52.02739334106445,51.520442962646484,51.420013427734375,51.42241287231445,51.52762222290039,51.687835693359375
2018-08-14 to 2018-08-27,50.15507507324219,50.27226257324219,51.00874710083008,52.02739334106445,51.520442962646484,51.420013427734375,51.42241287231445,51.52762222290039,51.687835693359375,52.113460540771484
2018-08-15 to 2018-08-28,50.27226257324219,51.00874710083008,52.02739334106445,51.520442962646484,51.420013427734375,51.42241287231445,51.52762222290039,51.687835693359375,52.113460540771484,52.5343132019043
2018-08-16 to 2018-08-29,51.00874710083008,52.02739334106445,51.520442962646484,51.420013427734375,51.42241287231445,51.52762222290039,51.687835693359375,52.113460540771484,52.5343132019043,53.318607330322266
2018-08-17 to 2018-08-30,52.02739334106445,51.520442962646484,51.420013427734375,51.42241287231445,51.52762222290039,51.687835693359375,52.113460540771484,52.5343132019043,53.318607330322266,53.808815002441406
2018-08-18 to 2018-08-31,51.520442962646484,51.420013427734375,51.42241287231445,51.52762222290039,51.687835693359375,52.113460540771484,52.5343132019043,53.318607330322266,53.808815002441406,54.43053436279297
2018-08-19 to 2018-09-01,51.520442962646484,51.420013427734375,51.42241287231445,51.52762222290039,51.687835693359375,52.113460540771484,52.5343132019043,53.318607330322266,53.808815002441406,54.43053436279297
2018-08-20 to 2018-09-02,51.520442962646484,51.420013427734375,51.42241287231445,51.52762222290039,51.687835693359375,52.113460540771484,52.5343132019043,53.318607330322266,53.808815002441406,54.43053436279297
2018-08-21 to 2018-09-03,51.420013427734375,51.42241287231445,51.52762222290039,51.687835693359375,52.113460540771484,52.5343132019043,53.318607330322266,53.808815002441406,54.43053436279297,
2018-08-22 to 2018-09-04,51.42241287231445,51.52762222290039,51.687835693359375,52.113460540771484,52.5343132019043,53.318607330322266,53.808815002441406,54.43053436279297,54.60507583618164,
2018-08-23 to 2018-09-05,51.52762222290039,51.687835693359375,52.113460540771484,52.5343132019043,53.318607330322266,53.808815002441406,54.43053436279297,54.60507583618164,54.24878692626953,
2018-08-24 to 2018-09-06,51.687835693359375,52.113460540771484,52.5343132019043,53.318607330322266,53.808815002441406,54.43053436279297,54.60507583618164,54.24878692626953,53.34732437133789,
2018-08-25 to 2018-09-07,52.113460540771484,52.5343132019043,53.318607330322266,53.808815002441406,54.43053436279297,54.60507583618164,54.24878692626953,53.34732437133789,52.91690444946289,
2018-08-26 to 2018-09-08,52.113460540771484,52.5343132019043,53.318607330322266,53.808815002441406,54.43053436279297,54.60507583618164,54.24878692626953,53.34732437133789,52.91690444946289,
2018-08-27 to 2018-09-09,52.113460540771484,52.5343132019043,53.318607330322266,53.808815002441406,54.43053436279297,54.60507583618164,54.24878692626953,53.34732437133789,52.91690444946289,
2018-08-28 to 2018-09-10,52.5343132019043,53.318607330322266,53.808815002441406,54.43053436279297,54.60507583618164,54.24878692626953,53.34732437133789,52.91690444946289,52.20671844482422,
2018-08-29 to 2018-09-11,53.318607330322266,53.808815002441406,54.43053436279297,54.60507583618164,54.24878692626953,53.34732437133789,52.91690444946289,52.20671844482422,53.52664566040039,
2018-08-30 to 2018-09-12,53.808815002441406,54.43053436279297,54.60507583618164,54.24878692626953,53.34732437133789,52.91690444946289,52.20671844482422,53.52664566040039,52.86190414428711,
2018-08-31 to 2018-09-13,54.43053436279297,54.60507583618164,54.24878692626953,53.34732437133789,52.91690444946289,52.20671844482422,53.52664566040039,52.86190414428711,54.138797760009766,
2018-09-01 to 2018-09-14,54.60507583618164,54.24878692626953,53.34732437133789,52.91690444946289,52.20671844482422,53.52664566040039,52.86190414428711,54.138797760009766,53.52425765991211,
2018-09-02 to 2018-09-15,54.60507583618164,54.24878692626953,53.34732437133789,52.91690444946289,52.20671844482422,53.52664566040039,52.86190414428711,54.138797760009766,53.52425765991211,
2018-09-03 to 2018-09-16,54.60507583618164,54.24878692626953,53.34732437133789,52.91690444946289,52.20671844482422,53.52664566040039,52.86190414428711,54.138797760009766,53.52425765991211,
2018-09-04 to 2018-09-17,54.60507583618164,54.24878692626953,53.34732437133789,52.91690444946289,52.20671844482422,53.52664566040039,52.86190414428711,54.138797760009766,53.52425765991211,52.0991096496582
2018-09-05 to 2018-09-18,54.24878692626953,53.34732437133789,52.91690444946289,52.20671844482422,53.52664566040039,52.86190414428711,54.138797760009766,53.52425765991211,52.0991096496582,52.1851921081543
2018-09-06 to 2018-09-19,53.34732437133789,52.91690444946289,52.20671844482422,53.52664566040039,52.86190414428711,54.138797760009766,53.52425765991211,52.0991096496582,52.1851921081543,52.216278076171875
2018-09-07 to 2018-09-20,52.91690444946289,52.20671844482422,53.52664566040039,52.86190414428711,54.138797760009766,53.52425765991211,52.0991096496582,52.1851921081543,52.216278076171875,52.613224029541016
2018-09-08 to 2018-09-21,52.20671844482422,53.52664566040039,52.86190414428711,54.138797760009766,53.52425765991211,52.0991096496582,52.1851921081543,52.216278076171875,52.613224029541016,52.04651641845703
2018-09-09 to 2018-09-22,52.20671844482422,53.52664566040039,52.86190414428711,54.138797760009766,53.52425765991211,52.0991096496582,52.1851921081543,52.216278076171875,52.613224029541016,52.04651641845703
2018-09-10 to 2018-09-23,52.20671844482422,53.52664566040039,52.86190414428711,54.138797760009766,53.52425765991211,52.0991096496582,52.1851921081543,52.216278076171875,52.613224029541016,52.04651641845703
2018-09-11 to 2018-09-24,53.52664566040039,52.86190414428711,54.138797760009766,53.52425765991211,52.0991096496582,52.1851921081543,52.216278076171875,52.613224029541016,52.04651641845703,52.79494094848633
2018-09-12 to 2018-09-25,52.86190414428711,54.138797760009766,53.52425765991211,52.0991096496582,52.1851921081543,52.216278076171875,52.613224029541016,52.04651641845703,52.79494094848633,53.12971878051758
2018-09-13 to 2018-09-26,54.138797760009766,53.52425765991211,52.0991096496582,52.1851921081543,52.216278076171875,52.613224029541016,52.04651641845703,52.79494094848633,53.12971878051758,52.706478118896484
2018-09-14 to 2018-09-27,53.52425765991211,52.0991096496582,52.1851921081543,52.216278076171875,52.613224029541016,52.04651641845703,52.79494094848633,53.12971878051758,52.706478118896484,53.78968048095703
2018-09-15 to 2018-09-28,52.0991096496582,52.1851921081543,52.216278076171875,52.613224029541016,52.04651641845703,52.79494094848633,53.12971878051758,52.706478118896484,53.78968048095703,53.978580474853516
2018-09-16 to 2018-09-29,52.0991096496582,52.1851921081543,52.216278076171875,52.613224029541016,52.04651641845703,52.79494094848633,53.12971878051758,52.706478118896484,53.78968048095703,53.978580474853516
2018-09-17 to 2018-09-30,52.0991096496582,52.1851921081543,52.216278076171875,52.613224029541016,52.04651641845703,52.79494094848633,53.12971878051758,52.706478118896484,53.78968048095703,53.978580474853516
2018-09-18 to 2018-10-01,52.1851921081543,52.216278076171875,52.613224029541016,52.04651641845703,52.79494094848633,53.12971878051758,52.706478118896484,53.78968048095703,53.978580474853516,54.342041015625
2018-09-19 to 2018-10-02,52.216278076171875,52.613224029541016,52.04651641845703,52.79494094848633,53.12971878051758,52.706478118896484,53.78968048095703,53.978580474853516,54.342041015625,54.8250617980957
2018-09-20 to 2018-10-03,52.613224029541016,52.04651641845703,52.79494094848633,53.12971878051758,52.706478118896484,53.78968048095703,53.978580474853516,54.342041015625,54.8250617980957,55.4921989440918
2018-09-21 to 2018-10-04,52.04651641845703,52.79494094848633,53.12971878051758,52.706478118896484,53.78968048095703,53.978580474853516,54.342041015625,54.8250617980957,55.4921989440918,54.5166015625
